"sign ID","grapheme ID","mdc"
"12929","438","O36"
"12930","439","O37"
"12931","439","O37"
"12932","473","O39"
"12933","473","O39"
"12934","441","O42"
"12935","441","O42"
"12936","465","O50"
"12937","465","O50"
"12938","465","O50"
"12939","495","P1"
"12940","495","P1"
"12941","498","P4"
"12942","500","P5"
"12943","500","P5"
"12944","500","P5"
"12945","501","P6"
"12946","501","P6"
"12947","501","P6"
"12948","504","P8"
"12949","504","P8"
"12950","503","P10"
"12951","503","P10"
"12952","503","P10"
"12953","506","P11"
"12954","506","P11"
"12955","507","Q1"
"12956","507","Q1"
"12957","507","Q1"
"12958","509","Q3"
"12962","586","S32"
"12963","515","Q6"
"12964","515","Q6"
"12965","516","Q7"
"12966","516","Q7"
"12967","516","Q7"
"12968","527","R5"
"12969","531","R8"
"12970","531","R8"
"12971","531","R8"
"12972","533","R50"
"12973","529","R11"
"12974","529","R11"
"12975","260","R13"
"12976","260","R13"
"12977","538","R15"
"12978","571","S18"
"12979","572","S19"
"12980","572","S19"
"12981","576","S24"
"12982","576","S24"
"12983","575","S26"
"12984","681","V48"
"12985","585","S28"
"12986","681","V48"
"12987","681","V48"
"12988","587","S29"
"12989","587","S29"
"12990","587","S29"
"12991","587","S29"
"12992","586","S32"
"12993","586","S32"
"12994","586","S32"
"12997","578","S34"
"12998","578","S34"
"12999","578","S34"
"13000","590","S35"
"13001","592","S38"
"13002","592","S38"
"13003","592","S38"
"13038","329","K1"
"13050","368","M17"
"13052","368","M17"
"13082","746","Aa1"
"13083","137","D21"
"13084","309","I9"
"13085","311","I10"
"13086","432","N35"
"13087","28","A52"
"13088","137","D21"
"13089","144","D28"
"13090","166","D52"
"13092","265","G17"
"13093","368","M17"
"13094","372","M23"
"13095","381","M36"
"13096","432","N35"
"13097","594","S40"
"13098","733","Y3"
"13120","3","A2"
"13121","7","A30"
"13122","747","Aa2"
"13123","124","D2"
"13126","128","D4"
"13130","137","D21"
"13133","151","D36"
"13136","191","E34"
"13138","191","E34"
"13141","208","F1"
"13145","231","F4"
"13148","251","G1"
"13149","251","G1"
"13150","265","G17"
"13151","309","I9"
"13152","309","I9"
"13153","309","I9"
"13154","368","M17"
"13155","368","M17"
"13156","368","M17"
"13157","368","M17"
"13158","369","M18"
"13159","372","M23"
"13160","403","N14"
"13161","408","N25"
"13162","432","N35"
"13163","432","N35"
"13164","432","N35"
"13165","432","N35"
"13166","432","N35"
"13167","432","N35"
"13168","432","N35"
"13169","509","Q3"
"13170","509","Q3"
"13171","531","R8"
"13172","728","X1"
"13173","728","X1"
"13174","732","X8"
"13175","367","M40"
"13176","733","Y3"
"13177","739","Z1"
"13180","124","D2"
"13181","144","D28"
"13182","265","G17"
"13183","1623","1000"
"13184","1623","1000"
"13185","368","M17"
"13186","368","M17"
"13187","432","N35"
"13188","432","N35"
"13189","432","N35"
"13190","461","O70"
"13191","531","R8"
"13192","587","S29"
"13193","587","S29"
"13194","695","V28"
"13195","698","V30"
"13196","728","X1"
"13197","367","M40"
"13198","739","Z1"
"13199","151","D36"
"13200","151","D36"
"13201","231","F4"
"13202","231","F4"
"13203","368","M17"
"13204","368","M17"
"13205","368","M17"
"13206","403","N14"
"13207","403","N14"
"13208","432","N35"
"13209","432","N35"
"13210","728","X1"
"13212","593","S39"
"13213","593","S39"
"13214","594","S40"
"13215","594","S40"
"13216","755","Aa17"
"13217","755","Aa17"
"13218","755","Aa17"
"13219","755","Aa17"
"13220","755","Aa17"
"13221","768","D61"
"13222","192","E14"
"13223","1623","1000"
"13224","792","N34"
"13225","1622","100"
"13226","1621","10"
"13227","1621","10"
"13228","1615","1"
"13230","597","S42"
"13231","597","S42"
"13232","597","S42"
"13233","599","S43"
"13234","599","S43"
"13235","599","S43"
"13236","604","T3"
"13237","604","T3"
"13238","612","T9"
"13239","612","T9"
"13240","615","T11"
"13241","615","T11"
"13242","614","T12"
"13243","614","T12"
"13244","614","T12"
"13245","613","T13"
"13246","613","T13"
"13247","609","T14"
"13248","609","T14"
"13249","621","T18"
"13250","621","T18"
"13251","617","T19"
"13252","618","T21"
"13253","618","T21"
"13254","616","T22"
"13255","616","T22"
"13256","616","T22"
"13257","630","T25"
"13258","630","T25"
"13259","631","T26"
"13260","628","T28"
"13261","628","T28"
"13262","623","T30"
"13263","623","T30"
"13264","623","T30"
"13265","625","T31"
"13266","625","T31"
"13267","622","T34"
"13268","592","S38"
"13269","639","U2"
"13270","639","U2"
"13271","639","U2"
"13272","639","U2"
"13274","645","U7"
"13275","645","U7"
"13276","645","U7"
"13277","650","U9"
"13278","650","U9"
"13279","650","U9"
"13280","643","U13"
"13281","643","U13"
"13282","643","U13"
"13283","643","U13"
"13285","1701","US7036U15VARA"
"13286","647","U17"
"13287","147","D35"
"13288","647","U17"
"13289","648","U19"
"13290","648","U19"
"13291","648","U19"
"13292","649","U21"
"13293","649","U21"
"13294","649","U21"
"13295","649","U21"
"13296","654","U22"
"13297","654","U22"
"13298","655","U23"
"13299","655","U23"
"13300","655","U23"
"13301","655","U23"
"13302","656","U24"
"13303","656","U24"
"13304","658","U28"
"13305","658","U28"
"13306","658","U28"
"13307","660","U30"
"13308","660","U30"
"13309","660","U30"
"13310","661","U31"
"13311","662","U32"
"13312","662","U32"
"13313","662","U32"
"13314","663","U33"
"13315","663","U33"
"13316","1004","U35"
"13317","1004","U35"
"13318","1004","U35"
"13319","1004","U35"
"13320","666","U36"
"13321","666","U36"
"13322","666","U36"
"13323","669","U39"
"13324","669","U39"
"13325","677","V1"
"13326","677","V1"
"13327","677","V1"
"13328","677","V1"
"13329","679","V2"
"13330","679","V2"
"13331","676","V4"
"13332","676","V4"
"13333","676","V4"
"13334","680","V6"
"13335","680","V6"
"13336","682","V7"
"13337","682","V7"
"13338","690","<1--0>-<0--2>"
"13339","690","<1--0>-<0--2>"
"13340","690","<1--0>-<0--2>"
"13341","690","<1--0>-<0--2>"
"13342","691","V11"
"13343","691","V11"
"13344","691","V11"
"13345","683","V12"
"13346","683","V12"
"13347","684","V13"
"13348","684","V13"
"13351","674","V17"
"13352","686","V19"
"13353","686","V19"
"13354","692","V22"
"13355","692","V22"
"13356","692","V22"
"13357","693","V24"
"13358","693","V24"
"13359","694","V26"
"13360","695","V28"
"13361","695","V28"
"13362","695","V28"
"13363","696","V29"
"13364","696","V29"
"13365","696","V29"
"13366","696","V29"
"13367","696","V29"
"13368","696","V29"
"13369","698","V30"
"13370","698","V30"
"13371","698","V30"
"13372","699","V31"
"13373","699","V31"
"13374","700","V32"
"13375","700","V32"
"13376","700","V32"
"13377","702","V36"
"13378","702","V36"
"13379","714","W10"
"13380","726","W3"
"13381","726","W3"
"13382","704","W7"
"13383","706","W9"
"13384","714","W10"
"13385","719","W11"
"13386","719","W11"
"13387","719","W11"
"13388","716","W14"
"13389","716","W14"
"13390","716","W14"
"13391","716","W14"
"13392","717","W15"
"13393","718","W17"
"13394","718","W17"
"13395","723","W19"
"13396","723","W19"
"13397","723","W19"
"13398","723","W19"
"13399","709","W22"
"13400","705","W23"
"13401","705","W23"
"13402","711","W24"
"13403","711","W24"
"13404","711","W24"
"13405","711","W24"
"13406","711","W24"
"13407","712","W25"
"13408","712","W25"
"13409","728","X1"
"13410","728","X1"
"13411","728","X1"
"13412","728","X1"
"13413","728","X1"
"13414","728","X1"
"13415","731","X2"
"13416","729","X4"
"13417","852","X5"
"13418","734","Y1"
"13419","734","Y1"
"13420","734","Y1"
"13421","733","Y3"
"13422","733","Y3"
"13423","735","Y5"
"13424","735","Y5"
"13425","737","Y8"
"13426","739","Z1"
"13427","739","Z1"
"13428","1615","1"
"13436","740","Z4"
"13437","740","Z4"
"13438","740","Z4"
"13439","740","Z4"
"13440","740","Z4"
"13441","740","Z4"
"13442","745","Z5"
"13443","745","Z5"
"13444","745","Z5"
"13445","744","Z9"
"13446","744","Z9"
"13447","744","Z9"
"13448","176","E2"
"13449","183","E12"
"13450","183","E12"
"13451","244","F37B"
"13452","244","F37B"
"13453","255","G16A"
"13454","920","G30"
"13458","332","K5"
"13459","332","K5"
"13460","844","K5:D54"
"13461","588","S123"
"13462","588","S123"
"13463","536","R118"
"13465","1682","N33AV"
"13466","766","Aa30"
"13467","766","Aa30"
"13468","1774","S105"
"13469","746","Aa1"
"13470","746","Aa1"
"13471","747","Aa2"
"13472","747","Aa2"
"13473","751","Aa8"
"13474","760","Aa22"
"13475","760","Aa22"
"13476","1650","Aa16"
"13477","754","Aa15"
"13478","755","Aa17"
"13479","758","Aa20"
"13480","764","Aa27"
"13481","764","Aa27"
"13482","765","Aa28"
"13483","134","1/2"
"13484","152","D42"
"13485","174","D60"
"13486","175","E1"
"13487","190","E8"
"13488","192","E14"
"13489","191","E34"
"13490","231","F4"
"13491","212","F13"
"13492","1687","1/8"
"13493","235","F18"
"13494","217","F21"
"13495","223","F25"
"13496","226","F26"
"13497","226","F26"
"13498","220","F27"
"13499","221","F29"
"13500","243","F30"
"13501","236","F31"
"13502","241","F34"
"13503","240","F35"
"13504","1775","F37"
"13505","246","F40"
"13506","246","F40"
"13507","245","F42"
"13508","249","F46"
"13509","250","F51"
"13510","266","G21"
"13511","268","G38"
"13512","271","G39"
"13513","271","G39"
"13514","274","G41"
"13515","274","G41"
"13516","295","G47"
"13517","306","H6"
"13518","311","I10"
"13519","1392","M1A"
"13520","384","M2"
"13521","384","M2"
"13522","384","M2"
"13523","347","M3"
"13524","349","M4"
"13525","350","M6"
"13526","353","M8"
"13527","354","M12"
"13528","1623","1000"
"13529","363","M13"
"13530","364","M14"
"13531","361","M15"
"13532","362","M16"
"13533","368","M17"
"13534","368","M17"
"13535","369","M18"
"13536","369","M18"
"13537","365","M20"
"13539","372","M23"
"13540","373","M24"
"13541","375","M26"
"13542","375","M26"
"13543","387","M29"
"13544","387","M29"
"13545","388","M30"
"13546","379","M35"
"13548","382","Z11"
"13549","383","M43"
"13550","853","HSZ425"
"13551","394","N5"
"13552","394","N5"
"13553","394","N5"
"13554","394","N5"
"13555","401","N11"
"13556","403","N14"
"13557","426","N23"
"13558","412","N29"
"13559","414","N31"
"13560","1690","1/4"
"13561","432","N35"
"13562","432","N35"
"13564","429","N37"
"13565","429","N37"
"13566","429","N37"
"13567","468","O28"
"13568","470","O29"
"13569","477","O31"
"13570","478","O34"
"13571","478","O34"
"13572","479","O35"
"13573","441","O42"
"13574","465","O50"
"13575","466","O51"
"13576","495","P1"
"13577","501","P6"
"13578","507","Q1"
"13579","509","Q3"
"13580","509","Q3"
"13581","509","Q3"
"13582","527","R5"
"13583","527","R5"
"13584","531","R8"
"13585","531","R8"
"13586","538","R15"
"13587","566","S12"
"13588","572","S19"
"13589","573","S20"
"13590","579","S23"
"13591","579","S23"
"13592","576","S24"
"13593","587","S29"
"13594","587","S29"
"13595","587","S29"
"13596","578","S34"
"13597","578","S34"
"13598","578","S34"
"13599","592","S38"
"13600","604","T3"
"13601","604","T3"
"13602","615","T11"
"13603","613","T13"
"13604","609","T14"
"13605","609","T14"
"13606","621","T18"
"13607","618","T21"
"13608","616","T22"
"13609","616","T22"
"13610","629","T24"
"13611","629","T24"
"13612","630","T25"
"13613","625","T31"
"13614","639","U2"
"13616","645","U7"
"13617","650","U9"
"13618","650","U9"
"13619","643","U13"
"13620","643","U13"
"13621","656","U24"
"13622","658","U28"
"13623","658","U28"
"13624","661","U31"
"13625","661","U31"
"13626","662","U32"
"13627","663","U33"
"13628","663","U33"
"13629","1622","100"
"13630","679","V2"
"13631","676","V4"
"13632","676","V4"
"13633","680","V6"
"13634","682","V7"
"13635","691","V11"
"13636","683","V12"
"13637","683","V12"
"13638","684","V13"
"13639","684","V13"
"13641","686","V19"
"13642","1621","10"
"13643","1621","10"
"13644","692","V22"
"13645","692","V22"
"13646","693","V24"
"13647","693","V24"
"13648","695","V28"
"13649","695","V28"
"13650","695","V28"
"13651","696","V29"
"13652","698","V30"
"13653","698","V30"
"13654","699","V31"
"13655","701","V33"
"13656","701","V33"
"13657","703","V37"
"13658","715","W1"
"13659","706","W9"
"13660","719","W11"
"13661","716","W14"
"13662","718","W17"
"13663","718","W17"
"13664","723","W19"
"13665","709","W22"
"13666","709","W22"
"13667","711","W24"
"13668","711","W24"
"13669","711","W24"
"13670","712","W25"
"13671","712","W25"
"13672","728","X1"
"13673","728","X1"
"13674","728","X1"
"13675","729","X4"
"13676","730","X6"
"13677","734","Y1"
"13678","734","Y1"
"13679","734","Y1"
"13680","733","Y3"
"13681","739","Z1"
"13682","739","Z1"
"13683","739","Z1"
"13684","1615","1"
"13688","740","Z4"
"13689","740","Z4"
"13690","745","Z5"
"13691","744","Z9"
"13692","744","Z9"
"13693","244","F37B"
"13694","749","Aa5"
"13696","1682","N33AV"
"13697","1682","N33AV"
"13698","151","D36"
"13699","746","Aa1"
"13700","746","Aa1"
"13701","746","Aa1"
"13702","747","Aa2"
"13703","1652","1/2"
"13704","1652","1/2"
"13705","758","Aa20"
"13706","764","Aa27"
"13707","764","Aa27"
"13708","765","Aa28"
"13709","765","Aa28"
"13710","1688","Z30"
"13711","1688","Z30"
"13712","134","1/2"
"13713","134","1/2"
"13714","136","D14"
"13715","136","D14"
"13716","303","D15"
"13717","303","D15"
"13718","304","D16"
"13719","304","D16"
"13720","137","D21"
"13721","137","D21"
"13722","139","2/3"
"13723","139","2/3"
"13724","140","3/4"
"13725","140","3/4"
"13726","152","D42"
"13727","161","D46"
"13728","1624","10000"
"13729","169","D54"
"13730","175","E1"
"13731","175","E1"
"13732","175","E1"
"13733","204","E21"
"13734","191","E34"
"13735","191","E34"
"13736","229","F12"
"13737","1687","1/8"
"13738","1687","1/8"
"13739","1687","1/8"
"13740","235","F18"
"13741","219","F20"
"13742","217","F21"
"13743","233","F22"
"13744","220","F27"
"13745","220","F27"
"13746","220","F27"
"13747","221","F29"
"13748","243","F30"
"13749","243","F30"
"13750","236","F31"
"13751","236","F31"
"13752","238","F33"
"13753","240","F35"
"13754","246","F40"
"13755","249","F46"
"13756","280","G28"
"13757","268","G38"
"13758","274","G41"
"13759","274","G41"
"13760","295","G47"
"13761","296","G49"
"13762","324","I6"
"13763","324","I6"
"13764","1625","100000"
"13765","331","K4"
"13766","331","K4"
"13767","384","M2"
"13768","347","M3"
"13769","347","M3"
"13770","347","M3"
"13771","349","M4"
"13772","349","M4"
"13773","350","M6"
"13774","353","M8"
"13775","354","M12"
"13776","354","M12"
"13777","354","M12"
"13778","1623","1000"
"13779","1623","1000"
"13780","363","M13"
"13781","362","M16"
"13782","368","M17"
"13783","368","M17"
"13784","368","M17"
"13785","369","M18"
"13787","372","M23"
"13788","372","M23"
"13789","375","M26"
"13790","378","M34"
"13791","379","M35"
"13792","379","M35"
"13793","379","M35"
"13794","367","M40"
"13795","367","M40"
"13796","382","Z11"
"13797","382","Z11"
"13798","385","M44"
"13799","385","M44"
"13800","389","N1"
"13801","394","N5"
"13802","394","N5"
"13803","394","N5"
"13804","394","N5"
"13805","394","N5"
"13806","401","N11"
"13807","407","N16"
"13808","427","N36"
"13809","427","N36"
"13810","427","N36"
"13811","412","N29"
"13812","412","N29"
"13813","412","N29"
"13814","419","N33"
"13815","1690","1/4"
"13816","1690","1/4"
"13817","432","N35"
"13818","432","N35"
"13819","432","N35"
"13821","429","N37"
"13822","429","N37"
"13823","490","O24"
"13824","490","O24"
"13825","490","O24"
"13826","468","O28"
"13827","470","O29"
"13828","477","O31"
"13829","478","O34"
"13830","479","O35"
"13831","473","O39"
"13832","473","O39"
"13833","441","O42"
"13834","465","O50"
"13835","465","O50"
"13836","465","O50"
"13837","500","P5"
"13838","501","P6"
"13839","501","P6"
"13840","504","P8"
"13841","507","Q1"
"13842","509","Q3"
"13843","509","Q3"
"13844","509","Q3"
"13845","509","Q3"
"13846","509","Q3"
"13847","516","Q7"
"13848","516","Q7"
"13849","516","Q7"
"13850","531","R8"
"13851","566","S12"
"13852","573","S20"
"13853","573","S20"
"13854","579","S23"
"13855","579","S23"
"13856","579","S23"
"13857","576","S24"
"13858","585","S28"
"13859","585","S28"
"13860","587","S29"
"13861","587","S29"
"13862","587","S29"
"13863","577","S33"
"13864","577","S33"
"13865","578","S34"
"13866","592","S38"
"13867","592","S38"
"13868","592","S38"
"13869","593","S39"
"13870","604","T3"
"13871","604","T3"
"13872","618","T21"
"13873","618","T21"
"13874","616","T22"
"13875","630","T25"
"13876","630","T25"
"13877","630","T25"
"13878","631","T26"
"13879","628","T28"
"13880","625","T31"
"13881","625","T31"
"13882","645","U7"
"13883","650","U9"
"13884","650","U9"
"13885","643","U13"
"13886","643","U13"
"13887","655","U23"
"13888","655","U23"
"13889","658","U28"
"13890","658","U28"
"13891","658","U28"
"13892","660","U30"
"13893","663","U33"
"13894","663","U33"
"13895","666","U36"
"13896","1622","100"
"13897","1622","100"
"13898","676","V4"
"13899","689","V9"
"13900","690","<1--0>-<0--2>"
"13901","683","V12"
"13902","684","V13"
"13903","1621","10"
"13904","1621","10"
"13905","692","V22"
"13906","692","V22"
"13907","693","V24"
"13908","693","V24"
"13909","694","V26"
"13910","695","V28"
"13911","695","V28"
"13912","696","V29"
"13913","696","V29"
"13914","696","V29"
"13915","698","V30"
"13916","698","V30"
"13917","698","V30"
"13918","698","V30"
"13919","699","V31"
"13920","699","V31"
"13921","699","V31"
"13922","701","V33"
"13923","714","W10"
"13924","714","W10"
"13925","719","W11"
"13926","718","W17"
"13927","723","W19"
"13928","723","W19"
"13929","723","W19"
"13930","709","W22"
"13931","709","W22"
"13932","709","W22"
"13933","709","W22"
"13934","705","W23"
"13935","711","W24"
"13936","711","W24"
"13937","711","W24"
"13938","711","W24"
"13939","712","W25"
"13940","728","X1"
"13941","728","X1"
"13942","728","X1"
"13943","728","X1"
"13944","728","X1"
"13945","728","X1"
"13946","731","X2"
"13947","731","X2"
"13948","729","X4"
"13949","729","X4"
"13950","852","X5"
"13951","732","X8"
"13952","734","Y1"
"13953","734","Y1"
"13954","734","Y1"
"13955","734","Y1"
"13956","734","Y1"
"13957","734","Y1"
"13958","734","Y1"
"13959","733","Y3"
"13960","739","Z1"
"13961","739","Z1"
"13962","1615","1"
"13963","1615","1"
"13971","740","Z4"
"13972","745","Z5"
"13973","745","Z5"
"13974","744","Z9"
"13975","744","Z9"
"13976","747","Aa2"
"13977","244","F37B"
"13979","405","N64"
"13980","1682","N33AV"
"13981","1682","N33AV"
"13982","307","H31"
"13983","1","A1"
"13984","128","D4"
"13985","128","D4"
"13986","137","D21"
"13987","137","D21"
"13988","240","F35"
"13989","251","G1"
"13990","251","G1"
"13991","1765","Z7"
"13992","1765","Z7"
"13993","432","N35"
"13994","427","N36"
